id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
1,1592402651395764224,"https://twitter.com/CryptoNews2000/statuses/1592402651395764224","https://twitter.com/CryptoNews2000/statuses/1592402651395764224","CryptoNews2000","""The whole future lies in uncertainty: live immediately.""  -Seneca. #Seneca #Stoic #Quote #Philosophy #Stoics #thoughtoftheday #Reading #Aphorism #stoicism  https://t.co/TdQBYSOqJO","""The whole future lies in uncertainty: live immediately.""  -Seneca. #Seneca #Stoic #Quote #Philosophy #Stoics #thoughtoftheday #Reading #Aphorism #stoicism  https://t.co/TdQBYSOqJO","2022-11-15 01:22:32","Twitter Web App",0,0,"en","","original","",0,0,"",0,0,1089532715366576132,"https://pbs.twimg.com/profile_images/1451496098636386304/cc40bhqc_normal.jpg",10603,5003,1806,"2019-01-27 09:36:56","❤ Stoicism and Markets","Outerspace","",
2,1592393595885166599,"https://twitter.com/JosueVargasJ/statuses/1592393595885166599","https://twitter.com/JosueVargasJ/statuses/1592393595885166599","JosueVargasJ","So, this is part of why I\'m entitling this post ""Stoic Salad"", cause it\'s a good post for your mental health, but also it\'s a salad, a blend of ingredients: some classic stoicism will be the predominant flavor, but I\'m adding some of my own discoveries, my treasures from…","So, this is part of why I\'m entitling this post ""Stoic Salad"", cause it\'s a good post for your mental health, but also it\'s a salad, a blend of ingredients: some classic stoicism will be the predominant flavor, but I\'m adding some of my own discoveries, my treasures from…","2022-11-15 00:46:33","WordPress.com",0,0,"en","","reply","JosueVargasJ",4676396522,1592393595302150144,"",0,0,4676396522,"https://pbs.twimg.com/profile_images/1582518198037004293/Wl8V1NpU_normal.jpg",1460,962,189,"2015-12-30 00:07:03","I\'m a writer, artist, cybersecurity engineer and new crypto/NFT enthusiast. I\'m interested in building community while providing value.","","",
3,1592384173758554113,"https://twitter.com/Baptistawitz/statuses/1592384173758554113","https://twitter.com/Baptistawitz/statuses/1592384173758554113","Baptistawitz","People talk a lot about #Stoicism but don\'t necessarily put it into practice in daily life. There are many Stoic exercises. I honestly think that for *some* people the key would be contemplating the View from Above regularly – it encapsulates the philosophy. - Donald Robertson","People talk a lot about #Stoicism but don\'t necessarily put it into practice in daily life. There are many Stoic exercises. I honestly think that for *some* people the key would be contemplating the View from Above regularly – it encapsulates the philosophy. - Donald Robertson","2022-11-15 00:09:06","Twitter for iPhone",0,0,"en","","original","",0,0,"",0,0,53976361,"https://pbs.twimg.com/profile_images/1503953616826253316/QiLOFXTX_normal.jpg",1060,290,228,"2009-07-05 14:58:21","Delivering strategy, business transformations & technology since ‘94 🚀CIO/COO by title, entrepreneur at heart ❤️ Self-Actualisation loading…","ÜT: -26.148101,28.006369","",
4,1592371732324966400,"https://twitter.com/StayatHomeMurse/statuses/1592371732324966400","https://twitter.com/StayatHomeMurse/statuses/1592371732324966400","StayatHomeMurse","I just summed up stoic philosophy for my wife with “get punched in the dick and like it, because if you can get punched in the dick and feel it, then you are still alive” #shewasntimpressed #stoic #stoicism","I just summed up stoic philosophy for my wife with “get punched in the dick and like it, because if you can get punched in the dick and feel it, then you are still alive” #shewasntimpressed #stoic #stoicism","2022-11-14 23:19:40","Twitter for iPhone",0,0,"en","","original","",0,0,"",0,0,1518751201726189568,"https://pbs.twimg.com/profile_images/1536360644072685568/njQUDj_S_normal.jpg",550,74,8,"2022-04-25 20:38:10","Father by day, murse by night. Constantly curious, blissfully well informed.","","",
5,1592368050493276161,"https://twitter.com/AgilePeter/statuses/1592368050493276161","https://twitter.com/AgilePeter/statuses/1592368050493276161","AgilePeter","📣 New Podcast! ""Try the Opposite - DAY 178 - The Daily Stoic 365 Day Devotional"" on @Spreaker #stoic #stoicism #stoicwisdom #thedailystoic https://t.co/Uy3pUQO2Pq","📣 New Podcast! ""Try the Opposite - DAY 178 - The Daily Stoic 365 Day Devotional"" on @Spreaker #stoic #stoicism #stoicwisdom #thedailystoic https://t.co/Uy3pUQO2Pq","2022-11-14 23:05:02","Spreaker",1,0,"en","","original","",0,0,"",0,0,14363167,"https://pbs.twimg.com/profile_images/1367641587208114179/2F3Vh_9__normal.jpg",22760,37,85679,"2008-04-11 14:10:07","Multi-Founder & VC @ #VentureMedia👇","Not Financial Advice","",
6,1592356719526809604,"https://twitter.com/AbhijeetPhulsun/statuses/1592356719526809604","https://twitter.com/AbhijeetPhulsun/statuses/1592356719526809604","AbhijeetPhulsun","#आपलीचमाणसे#secretspiritstar#मराठीमहात्मा#translatemind#ma rathiहृदय#marathiकृष्ण #आम्हीकोणसदर #aristotle #philosophy #socrates #plato #stoicism #marcusaurelius #stoicphilosophy #philosopher #seneca #stoic #epictetus #philosophyquotes #wisdom #carljung #quotes https://t.co/wKqvCQXyKJ","#आपलीचमाणसे#secretspiritstar#मराठीमहात्मा#translatemind#ma rathiहृदय#marathiकृष्ण #आम्हीकोणसदर #aristotle #philosophy #socrates #plato #stoicism #marcusaurelius #stoicphilosophy #philosopher #seneca #stoic #epictetus #philosophyquotes #wisdom #carljung #quotes https://t.co/wKqvCQXyKJ","2022-11-14 22:20:01","Twitter for Android",0,0,"und","","original","",0,0,"",0,0,972747556311707648,"https://pbs.twimg.com/profile_images/1575736593423675394/4NExMe7W_normal.jpg",236,294,17,"2018-03-11 04:14:25","|Adovcate|New & Different Think||Rational 😅 analysis| quotes own views|  |simple|cool ☺|changing the🌍 world for good|#positive #मराठी #logicaltruth","Pune, India","",
7,1592342878700945410,"https://twitter.com/InspireMeQuote5/statuses/1592342878700945410","https://twitter.com/InspireMeQuote5/statuses/1592342878700945410","InspireMeQuote5","Anger is just proof of how unrealistic your expectations were - Stoic Quotes Photographic Print by  https://t.co/054TY4hckO ✍🏼 #stoic #stoicism #quotesoftheday  #redbubble @redbubble https://t.co/Q4eI92wRAI","Anger is just proof of how unrealistic your expectations were - Stoic Quotes Photographic Print by  https://t.co/054TY4hckO ✍🏼 #stoic #stoicism #quotesoftheday  #redbubble @redbubble https://t.co/Q4eI92wRAI","2022-11-14 21:25:01","Buffer",0,0,"en","","original","",0,0,"",0,0,1253417040682954755,"https://pbs.twimg.com/profile_images/1336086086855122945/sQUExzOp_normal.jpg",1266,39,78,"2020-04-23 16:15:05","Sharing #inspirational #quotes from the world\'s best philosophers, #positive sayings and #motivational words to help you improve your life today.","","",
8,1592341496337993729,"https://twitter.com/StoicSolutions/statuses/1592341496337993729","https://twitter.com/StoicSolutions/statuses/1592341496337993729","StoicSolutions","Marcus Aurelius was quoted, “Do not indulge in dreams of having what you have not, but reckon up the chief of the blessings you do possess...""  https://t.co/6oEin1dNBd  #Stoic #Stoicism #StoicPhilosophy #Psychology #Philosophy","Marcus Aurelius was quoted, “Do not indulge in dreams of having what you have not, but reckon up the chief of the blessings you do possess...""  https://t.co/6oEin1dNBd  #Stoic #Stoicism #StoicPhilosophy #Psychology #Philosophy","2022-11-14 21:19:31","Twitter for Android",1,0,"en","","original","",0,0,"",0,0,973735977016594434,"https://pbs.twimg.com/profile_images/980603498889805824/S12QPXGX_normal.jpg",1003,161,1467,"2018-03-13 21:42:02","Practical wisdom inspired by Philosophers of Ancient Greece, Rome  #Stoicism #Stoic #Philosophy #StoicPhilosophy  Other accounts: @justinvacula @hgtravelpodcast","Bensalem, PA","",
9,1592340986369544192,"https://twitter.com/jackanthonyken/statuses/1592340986369544192","https://twitter.com/jackanthonyken/statuses/1592340986369544192","jackanthonyken","#stoicism #stoic #stoicdad #stoicmind #stoiclife #stoictraveller https://t.co/GYxqMhdGPK","#stoicism #stoic #stoicdad #stoicmind #stoiclife #stoictraveller https://t.co/GYxqMhdGPK","2022-11-14 21:17:30","Twitter for Android",0,0,"und","","original","",0,0,"",0,0,1477023791473565696,"https://pbs.twimg.com/profile_images/1497489261896949761/g6zT_Iae_normal.jpg",602,40,496,"2021-12-31 16:08:19","Not old enough to try outrageous things in life. Indulge and be happy.","Medellin, Central Visayas","",
10,1592321372117946368,"https://twitter.com/mars_and_stuff/statuses/1592321372117946368","https://twitter.com/mars_and_stuff/statuses/1592321372117946368","mars_and_stuff","If you’re not familiar with Stoicism, watching this video should be your most valuable 30min of 2022.  Marcus Aurelius\' Meditations: The Stoic Ideal https://t.co/Uk8GZtouCi via @YouTube","If you’re not familiar with Stoicism, watching this video should be your most valuable 30min of 2022.  Marcus Aurelius\' Meditations: The Stoic Ideal https://t.co/Uk8GZtouCi via @YouTube","2022-11-14 19:59:33","Twitter for iPhone",0,0,"en","","original","",0,0,"",0,0,1399193447504826370,"https://pbs.twimg.com/profile_images/1399194413859950596/qilFUsv0_normal.jpg",798,1073,958,"2021-05-30 22:38:19","Just curious.","Sydney, New South Wales","",
11,1592295599466217472,"https://twitter.com/TrophyDavid4/statuses/1592295599466217472","https://twitter.com/TrophyDavid4/statuses/1592295599466217472","TrophyDavid4","RT @PhantomThiefOf3: https://t.co/EzHrCNcEHO Join in the fun of this project! Get in early before mints get released! Win yourself a free m…","https://t.co/EzHrCNcEHO Join in the fun of this project! Get in early before mints get released! Win yourself a free mint ✨️ 🙌 #StoicDao #stoicism @stoic_dao","2022-11-14 18:17:08","Twitter Web App",0,2,"en","","quote","",0,0,"PhantomThiefOf3",1589761435722293249,1592163988976308225,1141516376059863042,"https://pbs.twimg.com/profile_images/1592323533715247105/Cx55sli7_normal.jpg",9600,255,490,"2019-06-19 21:21:27","Member of @stoic_dao/ experienced MOD for hire","GOD FIRST 🕊️","",
12,1592294875344543746,"https://twitter.com/KosmicKasey/statuses/1592294875344543746","https://twitter.com/KosmicKasey/statuses/1592294875344543746","KosmicKasey","This was a fun interview I did for @Francis_M_G and @duffynyc, coauthors of the bestselling “Wise Up”! Thanks for the support, guys!   Check out “Wise Up” today! https://t.co/LmWEMb5ck9 #Stoic #Stoicism https://t.co/Gn0yZ2ku63","This was a fun interview I did for @Francis_M_G and @duffynyc, coauthors of the bestselling “Wise Up”! Thanks for the support, guys!   Check out “Wise Up” today! https://t.co/LmWEMb5ck9 #Stoic #Stoicism https://t.co/Gn0yZ2ku63","2022-11-14 18:14:16","Twitter for iPhone",2,0,"en","Every day is a good day to be more Stoic--that\'s what the new book @365StoicWays is for. Check out the interview @duffynyc and I did with the editor,  @KosmicKasey: https://t.co/ctM8i1uThh","quote","Francis_M_G",1454120776299278342,1592252095255961600,"",0,0,1545609750,"https://pbs.twimg.com/profile_images/1589080659439636481/AklRxiby_normal.jpg",7307,2413,2419,"2013-06-25 08:35:37","Editor for forthcoming GN, “Verissimus”, and “365 Ways to Be More Stoic”. Creator of sci-fi series “Norah” and Viking witch horror, “Seeress”.","Metro Detroit, MI","",
13,1592294141387771904,"https://twitter.com/365StoicWays/statuses/1592294141387771904","https://twitter.com/365StoicWays/statuses/1592294141387771904","365StoicWays","An interview with 365 Ways to be More #Stoic editor, Kasey Pierce, for @Francis_M_G and @duffynyc—coauthors of the bestselling “Wise Up”! #Stoicism https://t.co/H9pCBztgNx","An interview with 365 Ways to be More #Stoic editor, Kasey Pierce, for @Francis_M_G and @duffynyc—coauthors of the bestselling “Wise Up”! #Stoicism https://t.co/H9pCBztgNx","2022-11-14 18:11:21","Twitter for iPhone",3,0,"en","Every day is a good day to be more Stoic--that\'s what the new book @365StoicWays is for. Check out the interview @duffynyc and I did with the editor,  @KosmicKasey: https://t.co/ctM8i1uThh","quote","Francis_M_G",1454120776299278342,1592252095255961600,"",0,0,1534566729535324161,"https://pbs.twimg.com/profile_images/1534567632489390080/_YtXM8vu_normal.jpg",57,91,78,"2022-06-08 12:03:22","The upcoming book.of daily inspiration, tools, stories to a guide you to a meaningful, happy life from CBT therapist Tim Lebon and edited by Kasey Pierce.","","",
14,1592287336699932674,"https://twitter.com/XanMan____/statuses/1592287336699932674","https://twitter.com/XanMan____/statuses/1592287336699932674","XanMan____","Btw Stoicism is for old men that lived a hard life of combat and losing their loved ones   It’s not for young Chads  Epicurean &gt; Stoic","Btw Stoicism is for old men that lived a hard life of combat and losing their loved ones   It’s not for young Chads  Epicurean &gt; Stoic","2022-11-14 17:44:18","Twitter for iPhone",11,0,"en","","reply","XanMan____",1082654307168763905,1592286689250414592,"",0,0,1082654307168763905,"https://pbs.twimg.com/profile_images/1590446076963733514/4iJ3MSnA_normal.jpg",14151,1963,3067,"2019-01-08 10:04:36","Still boolish on $KDA. Check the mcap delta.","Grug Capital","",
15,1592277965819285505,"https://twitter.com/fran_rum999/statuses/1592277965819285505","https://twitter.com/fran_rum999/statuses/1592277965819285505","fran_rum999","RT @TheStrongStoic: Neil Degrasse Tyson often speaks about how staring up at the stars makes him feel big because our atoms come from the s…","Neil Degrasse Tyson often speaks about how staring up at the stars makes him feel big because our atoms come from the same origin as the stars we gaze at. That’s something like how to Stoic connectedness to the cosmos feels like.  #stoic #stoicism #philosophy #selfhelp","2022-11-14 17:07:04","Twitter Web App",0,1,"en","","retweet","",0,0,"TheStrongStoic",1320370051111858178,1592160925712203777,1508880433714450440,"https://pbs.twimg.com/profile_images/1508881344385982465/wf3UlC9-_normal.jpg",593,231,33,"2022-03-29 14:56:25","My stream of consciousness.","","",
16,1592262108368228354,"https://twitter.com/TTV_Carlo1678/statuses/1592262108368228354","https://twitter.com/TTV_Carlo1678/statuses/1592262108368228354","TTV_Carlo1678","Do you consider yourself a stoic? I definitely have some stoic tendencies in my life, that’s for sure.   Stoicism was a very interesting point of discussion when I took it in my college Philosophy course. https://t.co/zs3FXxIOcu","Do you consider yourself a stoic? I definitely have some stoic tendencies in my life, that’s for sure.   Stoicism was a very interesting point of discussion when I took it in my college Philosophy course. https://t.co/zs3FXxIOcu","2022-11-14 16:04:04","Twitter for iPhone",0,0,"en","","original","",0,0,"",0,0,1116881806261878784,"https://pbs.twimg.com/profile_images/1422631655261589505/j0ycro3X_normal.jpg",10463,494,514,"2019-04-12 21:52:28","27 | Navy Vet | Application Developer Apprentice | I stream various FPS games!","Tampa, FL","",
17,1592253805999329280,"https://twitter.com/randomOpenAPI/statuses/1592253805999329280","https://twitter.com/randomOpenAPI/statuses/1592253805999329280","randomOpenAPI","📡 Random Open API 📡  Stoicism Quote: Quotes about Stoicism https://t.co/W535Lkam1z #openApi #api #personality","📡 Random Open API 📡  Stoicism Quote: Quotes about Stoicism https://t.co/W535Lkam1z #openApi #api #personality","2022-11-14 15:31:04","Random Open API",0,0,"en","","original","",0,0,"",0,0,1091065702449074176,"https://pbs.twimg.com/profile_images/1091088888351940613/lQp8ILUc_normal.jpg",3760,5,209,"2019-01-31 15:08:29","A bot that tweets about open APIs. Created by @lynchy010","","",
18,1592249265442766849,"https://twitter.com/InspireMeQuote5/statuses/1592249265442766849","https://twitter.com/InspireMeQuote5/statuses/1592249265442766849","InspireMeQuote5","LET GO OF WHAT YOU CANNOT CONTROL - stoic wisdom Photographic Print by  https://t.co/XVc8IDWoST ✍🏼 #stoic #stoicism #quotes  #redbubble @redbubble https://t.co/YLy7zfzpWc","LET GO OF WHAT YOU CANNOT CONTROL - stoic wisdom Photographic Print by  https://t.co/XVc8IDWoST ✍🏼 #stoic #stoicism #quotes  #redbubble @redbubble https://t.co/YLy7zfzpWc","2022-11-14 15:13:02","Buffer",0,0,"en","","original","",0,0,"",0,0,1253417040682954755,"https://pbs.twimg.com/profile_images/1336086086855122945/sQUExzOp_normal.jpg",1266,39,78,"2020-04-23 16:15:05","Sharing #inspirational #quotes from the world\'s best philosophers, #positive sayings and #motivational words to help you improve your life today.","","",
19,1592243872008216577,"https://twitter.com/gmtowner/statuses/1592243872008216577","https://twitter.com/gmtowner/statuses/1592243872008216577","gmtowner","RT @TheDailyWise_: “Battle not with monsters, lest ye become a monster, and if you gaze into the abyss, the abyss gazes also into you.” Nie…","“Battle not with monsters, lest ye become a monster, and if you gaze into the abyss, the abyss gazes also into you.” Nietzsche #Philosophy #stoic #stoicism #TikTok #quote #quoteoftheday","2022-11-14 14:51:36","gmtowner",0,1,"en","","retweet","",0,0,"TheDailyWise_",1590907118613188608,1592243331547136000,1584870560831787008,"https://pbs.twimg.com/profile_images/1584871500800483329/SnFoalgt_normal.jpg",71019,1,222,"2022-10-25 07:35:10","Trying to spread positivity everywhere with motivating quotes that will motivate you for sure. 😇  (Follow for retweet)  Creator account  @GarvitOfficial  #doge","","",
20,1592243331547136000,"https://twitter.com/TheDailyWise_/statuses/1592243331547136000","https://twitter.com/TheDailyWise_/statuses/1592243331547136000","TheDailyWise_","“Battle not with monsters, lest ye become a monster, and if you gaze into the abyss, the abyss gazes also into you.” Nietzsche #Philosophy #stoic #stoicism #TikTok #quote #quoteoftheday","“Battle not with monsters, lest ye become a monster, and if you gaze into the abyss, the abyss gazes also into you.” Nietzsche #Philosophy #stoic #stoicism #TikTok #quote #quoteoftheday","2022-11-14 14:49:27","Twitter for iPhone",1,1,"en","","original","",0,0,"",0,0,1590907118613188608,"https://pbs.twimg.com/profile_images/1590907168470859777/FdhmS6UH_normal.jpg",9,6,0,"2022-11-10 22:20:01","📚 Fighting Philistinism One Post At A Time 📚 | TIKTOK @thedailywise | Check out our shop 🏬","","",
21,1592238652691734528,"https://twitter.com/BecomingStoic/statuses/1592238652691734528","https://twitter.com/BecomingStoic/statuses/1592238652691734528","BecomingStoic","Train your mind to remain calm during times of crisis and high anxiety. Not only will it allow you the ability to rationally assess the situation, but it will have a calming effect on people around you. #stoic #stoicism #leadership https://t.co/KuV4nmvguD https://t.co/cFgCceZthA","Train your mind to remain calm during times of crisis and high anxiety. Not only will it allow you the ability to rationally assess the situation, but it will have a calming effect on people around you. #stoic #stoicism #leadership https://t.co/KuV4nmvguD https://t.co/cFgCceZthA","2022-11-14 14:30:51","Twitter Web App",0,0,"en","","original","",0,0,"",0,0,1569393143618887681,"https://pbs.twimg.com/profile_images/1575476089257959426/0n5N3u9V_normal.jpg",36,20,15,"2022-09-12 14:31:12","Welcome to the Becoming Stoic Twitter page. Thanks for stopping by. We\'re new and growing. Check back often for memes and new articles.","USA","",
22,1592238433686417408,"https://twitter.com/MYundt94/statuses/1592238433686417408","https://twitter.com/MYundt94/statuses/1592238433686417408","MYundt94","Practical Stoicism: 10 Practical Steps to Embrace Ancient Stoic Philosophy in Today’s Modern World &amp; Design a Life of Wisdom, ICDBHZR  https://t.co/bVDdykrM1v https://t.co/cZj8Zm1623","Practical Stoicism: 10 Practical Steps to Embrace Ancient Stoic Philosophy in Today’s Modern World &amp; Design a Life of Wisdom, ICDBHZR  https://t.co/bVDdykrM1v https://t.co/cZj8Zm1623","2022-11-14 14:29:59","Twitter Web App",0,0,"en","","original","",0,0,"",0,0,1554582989094490112,"https://pbs.twimg.com/profile_images/1554583129997955073/_iFKZ3Np_normal.jpg",29948,1,37,"2022-08-02 17:40:54","","","",
23,1592236915109285892,"https://twitter.com/Ida39C/statuses/1592236915109285892","https://twitter.com/Ida39C/statuses/1592236915109285892","Ida39C","The Stoic way of Life: The ultimate guide of Stoicism to make your everyday modern life Calm, Confident &amp; Positive - Master t XZACW57  https://t.co/KEzIELtgsS","The Stoic way of Life: The ultimate guide of Stoicism to make your everyday modern life Calm, Confident &amp; Positive - Master t XZACW57  https://t.co/KEzIELtgsS","2022-11-14 14:23:57","Twitter Web App",0,0,"en","","original","",0,0,"",0,0,1586403498010214402,"https://pbs.twimg.com/profile_images/1586403627165523968/gI4vLUjX_normal.jpg",398,1,1,"2022-10-29 13:04:16","","","",
24,1592228891392757761,"https://twitter.com/WhatIsStoicism/statuses/1592228891392757761","https://twitter.com/WhatIsStoicism/statuses/1592228891392757761","WhatIsStoicism","RT @WhatIsStoicism: Starting something new next week! 🙂  If you\'re interested in receiving gentle yet energizing Stoic micro morning routin…","Starting something new next week! 🙂  If you\'re interested in receiving gentle yet energizing Stoic micro morning routines you can find out more here: https://t.co/q1PDYfyJ5o","2022-11-14 13:52:04","Twitter for iPhone",0,1,"en","","retweet","",0,0,"WhatIsStoicism",905404575267639296,1592122335351361537,905404575267639296,"https://pbs.twimg.com/profile_images/1447568953992228868/9q0mLj-h_normal.png",11597,214,11057,"2017-09-06 08:17:27","Philosophy to help you (and me): LEARN from the past, PLAN for the future, LIVE in the present. Free anxiety course: https://t.co/aWL8qjSJLM","Articles|Interviews|Exercises:","",
25,1592228788728905731,"https://twitter.com/RanjiniGeorge1/statuses/1592228788728905731","https://twitter.com/RanjiniGeorge1/statuses/1592228788728905731","RanjiniGeorge1","I will be speaking on ""Stoic Journaling and More"" at the Stoicon-X Orlando conference. #stoicism #journaling  https://t.co/qP6CCL1Di5","I will be speaking on ""Stoic Journaling and More"" at the Stoicon-X Orlando conference. #stoicism #journaling  https://t.co/qP6CCL1Di5","2022-11-14 13:51:40","Twitter Web App",0,0,"en","","original","",0,0,"",0,0,2182810292,"https://pbs.twimg.com/profile_images/1363886271781875717/SAZcUaKG_normal.jpg",3129,170,187,"2013-11-08 14:39:51","Writer. PhD. MFA. MA. Instructor. Meditation&Writing. Stoicism&theGoodLife, Author of Through My Mother\'s Window. Excellence in Teaching, UnivofTorontoSCS","Ontario, Canada","",
26,1592223849881518081,"https://twitter.com/InspireMeQuote5/statuses/1592223849881518081","https://twitter.com/InspireMeQuote5/statuses/1592223849881518081","InspireMeQuote5","An emerald shines even if its worth is not spoken of – Marcus Aurelius  Stoic Quotes Photographic Print by   https://t.co/JmUWNxUNGG  ✍🏼 #stoic #stoicism #quotes  #redbubble @redbubble https://t.co/WUG6VeEoEk","An emerald shines even if its worth is not spoken of – Marcus Aurelius  Stoic Quotes Photographic Print by   https://t.co/JmUWNxUNGG  ✍🏼 #stoic #stoicism #quotes  #redbubble @redbubble https://t.co/WUG6VeEoEk","2022-11-14 13:32:02","Buffer",0,0,"en","","original","",0,0,"",0,0,1253417040682954755,"https://pbs.twimg.com/profile_images/1336086086855122945/sQUExzOp_normal.jpg",1266,39,78,"2020-04-23 16:15:05","Sharing #inspirational #quotes from the world\'s best philosophers, #positive sayings and #motivational words to help you improve your life today.","","",
27,1592218350733639683,"https://twitter.com/stoicwithin/statuses/1592218350733639683","https://twitter.com/stoicwithin/statuses/1592218350733639683","stoicwithin","Away with every obstacle and leave yourself free to acquire a sound mind – no one ever attains this if he’s busy with other things. __  Seneca | Letters from a Stoic __  #stoicism #seneca #philosophy","Away with every obstacle and leave yourself free to acquire a sound mind – no one ever attains this if he’s busy with other things. __  Seneca | Letters from a Stoic __  #stoicism #seneca #philosophy","2022-11-14 13:10:11","Hootsuite Inc.",0,0,"en","","original","",0,0,"",0,0,999039488599851008,"https://pbs.twimg.com/profile_images/1140475457982193664/EfND1rDv_normal.jpg",3589,133,1835,"2018-05-22 17:29:10","The art of living a virtuous life.","United States","",
28,1592216644390211586,"https://twitter.com/EpictetusQuoted/statuses/1592216644390211586","https://twitter.com/EpictetusQuoted/statuses/1592216644390211586","EpictetusQuoted","“Do your best to rein in your desire. For if you desire something that isn’t within your own control, disappointment will surely follow; meanwhile, you will be neglecting the very things that are within your control that are worthy of desire.”  #stoicism #stoic #stoicquotes","“Do your best to rein in your desire. For if you desire something that isn’t within your own control, disappointment will surely follow; meanwhile, you will be neglecting the very things that are within your control that are worthy of desire.”  #stoicism #stoic #stoicquotes","2022-11-14 13:03:24","Metricool",0,0,"en","","original","",0,0,"",0,0,1458076032695783428,"https://pbs.twimg.com/profile_images/1458083415866191881/sEKeK3dB_normal.jpg",553,0,19,"2021-11-09 09:16:55","Daily Quotes By Greek Stoic Philosopher Epictetus (c. 50 – c. 135 AD).","","",
29,1592212189062086658,"https://twitter.com/GuruStoicism/statuses/1592212189062086658","https://twitter.com/GuruStoicism/statuses/1592212189062086658","GuruStoicism","RT @dhuffconsulting: “Just keep in mind: the more we value things outside our control, the less control we have.”   #Epictetus #stoicism #s…","“Just keep in mind: the more we value things outside our control, the less control we have.”   #Epictetus #stoicism #stoic #stoicphilosophy #stoicquotes #mondayvibes #mondaymood #monday #mondaymorning #tax #taxseason #taxbusiness #bookkeeping  #KnowYourNumbers #dwhuffconsulting https://t.co/GYTK1U27a5","2022-11-14 12:45:42","Stoicism",0,1,"en","","retweet","",0,0,"dhuffconsulting",1387826951121997825,1592195562836983809,1341049303595438080,"https://pbs.twimg.com/profile_images/1341049628368769033/0Sz0DRLj_normal.jpg",10375,3233,1653,"2020-12-21 10:54:10","Follow us and we will retweet your stoic quotes. Community for stoics.","","",
30,1592196697366892545,"https://twitter.com/bogan71wuz/statuses/1592196697366892545","https://twitter.com/bogan71wuz/statuses/1592196697366892545","bogan71wuz","Stoic Philosophy In A Nutshell: How Stoicism Leads To A Fulfilling Life (Stoicism Mastery) 01Z5WFN  https://t.co/JihXcR2r2k","Stoic Philosophy In A Nutshell: How Stoicism Leads To A Fulfilling Life (Stoicism Mastery) 01Z5WFN  https://t.co/JihXcR2r2k","2022-11-14 11:44:08","Twitter Web App",0,0,"en","","original","",0,0,"",0,0,1587956785830322177,"https://pbs.twimg.com/profile_images/1587956919976730625/Rw2CMkua_normal.jpg",261,2,0,"2022-11-02 19:56:28","","","",
31,1592195562836983809,"https://twitter.com/dhuffconsulting/statuses/1592195562836983809","https://twitter.com/dhuffconsulting/statuses/1592195562836983809","dhuffconsulting","“Just keep in mind: the more we value things outside our control, the less control we have.”   #Epictetus #stoicism #stoic #stoicphilosophy #stoicquotes #mondayvibes #mondaymood #monday #mondaymorning #tax #taxseason #taxbusiness #bookkeeping  #KnowYourNumbers #dwhuffconsulting https://t.co/GYTK1U27a5","“Just keep in mind: the more we value things outside our control, the less control we have.”   #Epictetus #stoicism #stoic #stoicphilosophy #stoicquotes #mondayvibes #mondaymood #monday #mondaymorning #tax #taxseason #taxbusiness #bookkeeping  #KnowYourNumbers #dwhuffconsulting https://t.co/GYTK1U27a5","2022-11-14 11:39:38","Twitter Web App",6,1,"en","","original","",0,0,"",0,0,1387826951121997825,"https://pbs.twimg.com/profile_images/1402314529548034053/jYC3QCfQ_normal.jpg",294,7,6,"2021-04-29 13:52:08","Know Your Numbers","","",
32,1592194788471996422,"https://twitter.com/mweinraub87/statuses/1592194788471996422","https://twitter.com/mweinraub87/statuses/1592194788471996422","mweinraub87","You: I have a headache. Epictetus: Do not add ""alas."" You: I have an ear ache. Epictetus: Do not add ""alas."" I\'m not saying you cannot groan. But do not groan *inside*  https://t.co/y51OmDX4av #tps #stoicism","You: I have a headache. Epictetus: Do not add ""alas."" You: I have an ear ache. Epictetus: Do not add ""alas."" I\'m not saying you cannot groan. But do not groan *inside*  https://t.co/y51OmDX4av #tps #stoicism","2022-11-14 11:36:33","Twitter Web App",2,0,"en","","original","",0,0,"",0,0,972524358,"https://pbs.twimg.com/profile_images/1348303761341558784/XhdEoUTI_normal.jpg",50583,1363,2976,"2012-11-26 14:06:37","bird by bird, buddy  views are my own","Rockville, MD","",
33,1592194029139238919,"https://twitter.com/mweinraub87/statuses/1592194029139238919","https://twitter.com/mweinraub87/statuses/1592194029139238919","mweinraub87","""Not being able to govern events, I govern myself. And if they are not able to adapt to me, I adapt to them"" ~ Montaigne #stoicism  https://t.co/y51OmDWwkX #tps","""Not being able to govern events, I govern myself. And if they are not able to adapt to me, I adapt to them"" ~ Montaigne #stoicism  https://t.co/y51OmDWwkX #tps","2022-11-14 11:33:32","Twitter Web App",0,0,"en","","original","",0,0,"",0,0,972524358,"https://pbs.twimg.com/profile_images/1348303761341558784/XhdEoUTI_normal.jpg",50583,1363,2976,"2012-11-26 14:06:37","bird by bird, buddy  views are my own","Rockville, MD","",
